"sampleGroup","caseId","sourceDomain","discipline","rating","reviewStatus","createdAt","sourceUrl"
"交大现状","a19d1dda-1e91-4723-8656-e8eb91e5026a","ime.sjtu.edu.cn","综合交叉","0","approved","2026-06-05T09:53:19.138Z","https://mp.weixin.qq.com/s/nFsDceHGXgExa75TWlj8fA"
"交大现状","f3356b04-5289-4ca0-ba2d-4da56f0b737f","ime.sjtu.edu.cn","综合交叉","0","approved","2026-06-05T09:53:22.514Z","https://mp.weixin.qq.com/s/W38fw4kxxFkJQ3Xb4zHULw"
"交大现状","3348fcad-758b-488a-a919-4aa176236e59","ime.sjtu.edu.cn","综合交叉","0","approved","2026-06-05T09:53:23.657Z","https://mp.weixin.qq.com/s/uP5LBIf9-qbK88Mrfz80nw"
"交大现状","0febcf02-1a62-4732-bb93-0b82f622efb6","ime.sjtu.edu.cn","工程","0","approved","2026-06-05T09:53:26.355Z","https://mp.weixin.qq.com/s/O_G_9RXiMfP0gGare7f_2g"
"交大现状","59ffd4f7-d13b-4076-9f37-3d83a68ffc3f","ime.sjtu.edu.cn","物理","0","approved","2026-06-05T09:53:27.907Z","https://mp.weixin.qq.com/s/5iMUN3xkPWODXr42ez9zQw"
"交大现状","2744a71d-d92e-4e63-925d-1d90f35580f4","ime.sjtu.edu.cn","综合交叉","0","approved","2026-06-05T09:53:29.104Z","https://mp.weixin.qq.com/s/ZuaWNFqySHNWBmBXZ-LWuA"
"交大现状","3a7c5435-e581-4243-ac81-e1bfb4baafd9","ime.sjtu.edu.cn","综合交叉","0","approved","2026-06-05T09:53:33.146Z","https://mp.weixin.qq.com/s/NfalviUYEXFyLuDqV2WHRQ"
"交大现状","3c6915ca-95b7-4d9d-bab5-729d8c0425f1","ime.sjtu.edu.cn","工程","0","approved","2026-06-05T09:53:34.606Z","https://mp.weixin.qq.com/s/nFfmmZTuvEgSnCcPyxkt-w"
"交大现状","688b08af-6a51-487e-85bb-a03b28933569","ime.sjtu.edu.cn","工程","0","approved","2026-06-05T09:53:37.792Z","https://mp.weixin.qq.com/s/egS8AprDkZG5DK3DrcpNxQ"
"交大现状","5a7aa9a6-0a39-4d14-83b6-3840aa2b23d8","ime.sjtu.edu.cn","工程","0","approved","2026-06-05T09:53:39.481Z","https://mp.weixin.qq.com/s/CCaGQfE_kBfQwlbn9-EQOA"
"交大现状","d10effa3-e70a-49d2-ab3a-57a77f1b9a87","ime.sjtu.edu.cn","工程","0","approved","2026-06-05T09:53:42.708Z","https://mp.weixin.qq.com/s/vC2Vxy6ijvvMAJNGD0qq9Q"
"交大现状","b86b11cb-0de9-4b67-900f-24b82b5b5f60","ime.sjtu.edu.cn","综合交叉","0","approved","2026-06-05T09:53:44.332Z","https://mp.weixin.qq.com/s/O88e1z_QFogT_wIAWhRBsA"
"交大现状","a2fbb55f-e324-4561-b2cc-40a9a5eb468a","news.sjtu.edu.cn","物理","0","approved","2026-05-29T04:07:40.781Z","https://news.sjtu.edu.cn/ztzl-sdkjjz/20260518/222851.html"
"交大现状","3731a05a-f230-442d-a890-63e91802e43c","news.sjtu.edu.cn","物理","0","approved","2026-05-29T04:07:42.293Z","https://news.sjtu.edu.cn/ztzl-sdkjjz/20260518/222852.html"
"交大现状","ab22c268-d30d-4825-8d95-31b0e59c1cd0","news.sjtu.edu.cn","物理","0","approved","2026-05-29T04:07:54.178Z","https://news.sjtu.edu.cn/ztzl-sdkjjz/20260518/222849.html"
"交大现状","6f8bf0e5-00de-4097-9380-3c2fc75c894d","news.sjtu.edu.cn","生命科学","0","approved","2026-05-29T04:07:54.389Z","https://news.sjtu.edu.cn/ztzl-sdkjjz/20260518/222847.html"
"交大现状","dfb11598-0b04-417e-b2eb-f7a769f0aa7b","news.sjtu.edu.cn","化学","0","approved","2026-05-29T04:07:54.674Z","https://news.sjtu.edu.cn/ztzl-sdkjjz/20260518/222848.html"
"交大现状","1a504834-9378-4180-9ea1-f0bcdc680f73","news.sjtu.edu.cn","综合交叉","0","approved","2026-05-29T04:07:55.061Z","https://news.sjtu.edu.cn/jdyw/20260408/221279.html"
"交大现状","04d8ed80-6674-49cf-a693-15ca09c269d9","news.sjtu.edu.cn","工程","0","approved","2026-05-29T04:07:55.348Z","https://news.sjtu.edu.cn/ztzl-sdkjjz/20260518/222845.html"
"交大现状","336e7f5c-1959-4705-8c8a-6bb2b38ccc73","news.sjtu.edu.cn","综合交叉","0","approved","2026-05-29T04:07:57.297Z","https://news.sjtu.edu.cn/jdyw/20260527/223196.html"
"交大现状","e4f1e0d2-19a6-4882-ae71-c051ddc7f052","news.sjtu.edu.cn","生命科学","0","approved","2026-05-29T04:08:40.043Z","https://news.sjtu.edu.cn/jdyw/20260528/223258.html"
"交大现状","7fd80dde-c472-47db-9cee-88f20722e12b","news.sjtu.edu.cn","综合交叉","0","approved","2026-05-29T04:08:40.384Z","https://news.sjtu.edu.cn/jdyw/20260527/223197.html"
"交大现状","ccc5f170-a50d-47b7-9cf6-3e2a37edf2c1","news.sjtu.edu.cn","信息科学","0","approved","2026-05-29T04:08:40.689Z","https://news.sjtu.edu.cn/jdzh/20260528/223220.html"
"交大现状","840c7027-3d56-4e43-85e1-59af5bfa1f33","news.sjtu.edu.cn","物理","0","approved","2026-05-29T04:08:41.121Z","https://news.sjtu.edu.cn/jdzh/20260528/223219.html"
"交大现状","9a9c3c03-130d-4b10-92f3-84a3ee309679","news.sjtu.edu.cn","生命科学","0","approved","2026-05-29T04:08:51.324Z","https://news.sjtu.edu.cn/jdzh/20260527/223195.html"
"交大现状","4153d22c-4adb-4ddf-91c2-10d17df61882","news.sjtu.edu.cn","信息科学","0","approved","2026-05-29T04:08:51.402Z","https://news.sjtu.edu.cn/ztzl_aijyzl/20260522/223014.html"
"交大现状","d663878c-a37e-4515-82bb-3be9908c33e6","news.sjtu.edu.cn","综合交叉","0","approved","2026-05-29T04:08:55.343Z","https://news.sjtu.edu.cn/zhxw/20260528/223249.html"
"交大现状","18c5db4c-17dd-49fe-9013-9cbb00d25849","news.sjtu.edu.cn","综合交叉","0","approved","2026-05-29T04:08:55.360Z","https://news.sjtu.edu.cn/zhxw/20260528/223254.html"
"交大现状","c37b9b77-78b5-4043-b6e8-4e0a873cdaef","news.sjtu.edu.cn","综合交叉","0","approved","2026-05-29T04:08:55.978Z","https://news.sjtu.edu.cn/zhxw/20260528/223235.html"
"交大现状","7b7ba760-084f-4167-968a-adf24cab2c74","news.sjtu.edu.cn","综合交叉","0","approved","2026-05-29T04:08:56.176Z","https://news.sjtu.edu.cn/zhxw/20260528/223236.html"
"交大现状","7b89be90-5969-4758-bf3d-66f6c4f6ff9d","news.sjtu.edu.cn","综合交叉","0","approved","2026-05-29T04:08:56.966Z","https://news.sjtu.edu.cn/jdyw/20260313/220327.html"
"交大现状","d837a0f2-04d0-4ff0-9f8c-e21fec39819a","news.sjtu.edu.cn","综合交叉","0","approved","2026-05-29T04:08:57.018Z","https://news.sjtu.edu.cn/jdyw/20260528/223226.html"
